      TIME              V(IN)            V(OUT)            I(IIN)           I(R_I2V)        I(R_OUT_LOAD)       I(V_VDD)     
   2.82100000e-09   -7.94779511e-02   -2.20134231e-07   -2.38425000e-05   -2.38433853e-05   -2.20134231e-07    0.00000000e+00
   2.82300000e-09   -7.94279511e-02   -2.20134231e-07   -2.38275000e-05   -2.38283853e-05   -2.20134231e-07    0.00000000e+00
   2.82500000e-09   -7.93779511e-02   -2.20134231e-07   -2.38125000e-05   -2.38133853e-05   -2.20134231e-07    0.00000000e+00
   2.82700000e-09   -7.93279511e-02   -2.20134231e-07   -2.37975000e-05   -2.37983853e-05   -2.20134231e-07    0.00000000e+00
   2.82900000e-09   -7.92779511e-02   -2.20134231e-07   -2.37825000e-05   -2.37833853e-05   -2.20134231e-07    0.00000000e+00
   2.83100000e-09   -7.92279511e-02   -2.20134231e-07   -2.37675000e-05   -2.37683853e-05   -2.20134231e-07    0.00000000e+00
   2.83300000e-09   -7.91779511e-02   -2.20134231e-07   -2.37525000e-05   -2.37533853e-05   -2.20134231e-07    0.00000000e+00
   2.83500000e-09   -7.91279511e-02   -2.20134231e-07   -2.37375000e-05   -2.37383853e-05   -2.20134231e-07    0.00000000e+00
   2.83700000e-09   -7.90779511e-02   -2.20134231e-07   -2.37225000e-05   -2.37233853e-05   -2.20134231e-07    0.00000000e+00
   2.83900000e-09   -7.90279511e-02   -2.20134231e-07   -2.37075000e-05   -2.37083853e-05   -2.20134231e-07    0.00000000e+00
   2.84100000e-09   -7.89779511e-02   -2.20134231e-07   -2.36925000e-05   -2.36933853e-05   -2.20134231e-07    0.00000000e+00
   2.84300000e-09   -7.89279511e-02   -2.20134231e-07   -2.36775000e-05   -2.36783853e-05   -2.20134231e-07    0.00000000e+00
   2.84500000e-09   -7.88779511e-02   -2.20134231e-07   -2.36625000e-05   -2.36633853e-05   -2.20134231e-07    0.00000000e+00
   2.84700000e-09   -7.88279511e-02   -2.20134231e-07   -2.36475000e-05   -2.36483853e-05   -2.20134231e-07    0.00000000e+00
   2.84900000e-09   -7.87779511e-02   -2.20134231e-07   -2.36325000e-05   -2.36333853e-05   -2.20134231e-07    0.00000000e+00
   2.85100000e-09   -7.87279511e-02   -2.20134231e-07   -2.36175000e-05   -2.36183853e-05   -2.20134231e-07    0.00000000e+00
   2.85300000e-09   -7.86779511e-02   -2.20134231e-07   -2.36025000e-05   -2.36033853e-05   -2.20134231e-07    0.00000000e+00
   2.85500000e-09   -7.86279511e-02   -2.20134231e-07   -2.35875000e-05   -2.35883853e-05   -2.20134231e-07    0.00000000e+00
   2.85700000e-09   -7.85779511e-02   -2.20134231e-07   -2.35725000e-05   -2.35733853e-05   -2.20134231e-07    0.00000000e+00
   2.85900000e-09   -7.85279511e-02   -2.20134231e-07   -2.35575000e-05   -2.35583853e-05   -2.20134231e-07    0.00000000e+00
   2.86100000e-09   -7.84779511e-02   -2.20134231e-07   -2.35425000e-05   -2.35433853e-05   -2.20134231e-07    0.00000000e+00
   2.86300000e-09   -7.84279511e-02   -2.20134231e-07   -2.35275000e-05   -2.35283853e-05   -2.20134231e-07    0.00000000e+00
   2.86500000e-09   -7.83779511e-02   -2.20134231e-07   -2.35125000e-05   -2.35133853e-05   -2.20134231e-07    0.00000000e+00
   2.86700000e-09   -7.83279511e-02   -2.20134231e-07   -2.34975000e-05   -2.34983853e-05   -2.20134231e-07    0.00000000e+00
   2.86900000e-09   -7.82779511e-02   -2.20134231e-07   -2.34825000e-05   -2.34833853e-05   -2.20134231e-07    0.00000000e+00
   2.87100000e-09   -7.82279511e-02   -2.20134231e-07   -2.34675000e-05   -2.34683853e-05   -2.20134231e-07    0.00000000e+00
   2.87300000e-09   -7.81779511e-02   -2.20134231e-07   -2.34525000e-05   -2.34533853e-05   -2.20134231e-07    0.00000000e+00
   2.87500000e-09   -7.81279511e-02   -2.20134231e-07   -2.34375000e-05   -2.34383853e-05   -2.20134231e-07    0.00000000e+00
   2.87700000e-09   -7.80779511e-02   -2.20134231e-07   -2.34225000e-05   -2.34233853e-05   -2.20134231e-07    0.00000000e+00
   2.87900000e-09   -7.80279511e-02   -2.20134231e-07   -2.34075000e-05   -2.34083853e-05   -2.20134231e-07    0.00000000e+00
   2.88100000e-09   -7.79779511e-02   -2.20134231e-07   -2.33925000e-05   -2.33933853e-05   -2.20134231e-07    0.00000000e+00
   2.88300000e-09   -7.79279511e-02   -2.20134231e-07   -2.33775000e-05   -2.33783853e-05   -2.20134231e-07    0.00000000e+00
   2.88500000e-09   -7.78779511e-02   -2.20134231e-07   -2.33625000e-05   -2.33633853e-05   -2.20134231e-07    0.00000000e+00
   2.88700000e-09   -7.78279511e-02   -2.20134231e-07   -2.33475000e-05   -2.33483853e-05   -2.20134231e-07    0.00000000e+00
   2.88900000e-09   -7.77779511e-02   -2.20134231e-07   -2.33325000e-05   -2.33333853e-05   -2.20134231e-07    0.00000000e+00
   2.89100000e-09   -7.77279511e-02   -2.20134231e-07   -2.33175000e-05   -2.33183853e-05   -2.20134231e-07    0.00000000e+00
   2.89300000e-09   -7.76779511e-02   -2.20134231e-07   -2.33025000e-05   -2.33033853e-05   -2.20134231e-07    0.00000000e+00
   2.89500000e-09   -7.76279511e-02   -2.20134231e-07   -2.32875000e-05   -2.32883853e-05   -2.20134231e-07    0.00000000e+00
   2.89700000e-09   -7.75779511e-02   -2.20134231e-07   -2.32725000e-05   -2.32733853e-05   -2.20134231e-07    0.00000000e+00
   2.89900000e-09   -7.75279511e-02   -2.20134231e-07   -2.32575000e-05   -2.32583853e-05   -2.20134231e-07    0.00000000e+00
   2.90100000e-09   -7.74779511e-02   -2.20134231e-07   -2.32425000e-05   -2.32433853e-05   -2.20134231e-07    0.00000000e+00
   2.90300000e-09   -7.74279511e-02   -2.20134231e-07   -2.32275000e-05   -2.32283853e-05   -2.20134231e-07    0.00000000e+00
   2.90500000e-09   -7.73779511e-02   -2.20134231e-07   -2.32125000e-05   -2.32133853e-05   -2.20134231e-07    0.00000000e+00
   2.90700000e-09   -7.73279511e-02   -2.20134231e-07   -2.31975000e-05   -2.31983853e-05   -2.20134231e-07    0.00000000e+00
   2.90900000e-09   -7.72779511e-02   -2.20134231e-07   -2.31825000e-05   -2.31833853e-05   -2.20134231e-07    0.00000000e+00
   2.91100000e-09   -7.72279511e-02   -2.20134231e-07   -2.31675000e-05   -2.31683853e-05   -2.20134231e-07    0.00000000e+00
   2.91300000e-09   -7.71779511e-02   -2.20134231e-07   -2.31525000e-05   -2.31533853e-05   -2.20134231e-07    0.00000000e+00
   2.91500000e-09   -7.71279511e-02   -2.20134231e-07   -2.31375000e-05   -2.31383853e-05   -2.20134231e-07    0.00000000e+00
   2.91700000e-09   -7.70779511e-02   -2.20134231e-07   -2.31225000e-05   -2.31233853e-05   -2.20134231e-07    0.00000000e+00
   2.91900000e-09   -7.70279511e-02   -2.20134231e-07   -2.31075000e-05   -2.31083853e-05   -2.20134231e-07    0.00000000e+00
   2.92100000e-09   -7.69779511e-02   -2.20134231e-07   -2.30925000e-05   -2.30933853e-05   -2.20134231e-07    0.00000000e+00
   2.92300000e-09   -7.69279511e-02   -2.20134231e-07   -2.30775000e-05   -2.30783853e-05   -2.20134231e-07    0.00000000e+00
   2.92500000e-09   -7.68779511e-02   -2.20134231e-07   -2.30625000e-05   -2.30633853e-05   -2.20134231e-07    0.00000000e+00
   2.92700000e-09   -7.68279511e-02   -2.20134231e-07   -2.30475000e-05   -2.30483853e-05   -2.20134231e-07    0.00000000e+00
   2.92900000e-09   -7.67779511e-02   -2.20134231e-07   -2.30325000e-05   -2.30333853e-05   -2.20134231e-07    0.00000000e+00
   2.93100000e-09   -7.67279511e-02   -2.20134231e-07   -2.30175000e-05   -2.30183853e-05   -2.20134231e-07    0.00000000e+00
   2.93300000e-09   -7.66779511e-02   -2.20134231e-07   -2.30025000e-05   -2.30033853e-05   -2.20134231e-07    0.00000000e+00
   2.93500000e-09   -7.66279511e-02   -2.20134231e-07   -2.29875000e-05   -2.29883853e-05   -2.20134231e-07    0.00000000e+00
   2.93700000e-09   -7.65779511e-02   -2.20134231e-07   -2.29725000e-05   -2.29733853e-05   -2.20134231e-07    0.00000000e+00
   2.93900000e-09   -7.65279511e-02   -2.20134231e-07   -2.29575000e-05   -2.29583853e-05   -2.20134231e-07    0.00000000e+00
   2.94100000e-09   -7.64779511e-02   -2.20134231e-07   -2.29425000e-05   -2.29433853e-05   -2.20134231e-07    0.00000000e+00
   2.94300000e-09   -7.64279511e-02   -2.20134231e-07   -2.29275000e-05   -2.29283853e-05   -2.20134231e-07    0.00000000e+00
   2.94500000e-09   -7.63779511e-02   -2.20134231e-07   -2.29125000e-05   -2.29133853e-05   -2.20134231e-07    0.00000000e+00
   2.94700000e-09   -7.63279511e-02   -2.20134231e-07   -2.28975000e-05   -2.28983853e-05   -2.20134231e-07    0.00000000e+00
   2.94900000e-09   -7.62779511e-02   -2.20134231e-07   -2.28825000e-05   -2.28833853e-05   -2.20134231e-07    0.00000000e+00
   2.95100000e-09   -7.62279511e-02   -2.20134231e-07   -2.28675000e-05   -2.28683853e-05   -2.20134231e-07    0.00000000e+00
   2.95300000e-09   -7.61779511e-02   -2.20134231e-07   -2.28525000e-05   -2.28533853e-05   -2.20134231e-07    0.00000000e+00
   2.95500000e-09   -7.61279511e-02   -2.20134231e-07   -2.28375000e-05   -2.28383853e-05   -2.20134231e-07    0.00000000e+00
   2.95700000e-09   -7.60779511e-02   -2.20134231e-07   -2.28225000e-05   -2.28233853e-05   -2.20134231e-07    0.00000000e+00
   2.95900000e-09   -7.60279511e-02   -2.20134231e-07   -2.28075000e-05   -2.28083853e-05   -2.20134231e-07    0.00000000e+00
   2.96100000e-09   -7.59779511e-02   -2.20134231e-07   -2.27925000e-05   -2.27933853e-05   -2.20134231e-07    0.00000000e+00
   2.96300000e-09   -7.59279511e-02   -2.20134231e-07   -2.27775000e-05   -2.27783853e-05   -2.20134231e-07    0.00000000e+00
   2.96500000e-09   -7.58779511e-02   -2.20134231e-07   -2.27625000e-05   -2.27633853e-05   -2.20134231e-07    0.00000000e+00
   2.96700000e-09   -7.58279511e-02   -2.20134231e-07   -2.27475000e-05   -2.27483853e-05   -2.20134231e-07    0.00000000e+00
   2.96900000e-09   -7.57779511e-02   -2.20134231e-07   -2.27325000e-05   -2.27333853e-05   -2.20134231e-07    0.00000000e+00
   2.97100000e-09   -7.57279511e-02   -2.20134231e-07   -2.27175000e-05   -2.27183853e-05   -2.20134231e-07    0.00000000e+00
   2.97300000e-09   -7.56779511e-02   -2.20134231e-07   -2.27025000e-05   -2.27033853e-05   -2.20134231e-07    0.00000000e+00
   2.97500000e-09   -7.56279511e-02   -2.20134231e-07   -2.26875000e-05   -2.26883853e-05   -2.20134231e-07    0.00000000e+00
   2.97700000e-09   -7.55779511e-02   -2.20134231e-07   -2.26725000e-05   -2.26733853e-05   -2.20134231e-07    0.00000000e+00
   2.97900000e-09   -7.55279511e-02   -2.20134231e-07   -2.26575000e-05   -2.26583853e-05   -2.20134231e-07    0.00000000e+00
   2.98100000e-09   -7.54779511e-02   -2.20134231e-07   -2.26425000e-05   -2.26433853e-05   -2.20134231e-07    0.00000000e+00
   2.98300000e-09   -7.54279511e-02   -2.20134231e-07   -2.26275000e-05   -2.26283853e-05   -2.20134231e-07    0.00000000e+00
   2.98500000e-09   -7.53779511e-02   -2.20134231e-07   -2.26125000e-05   -2.26133853e-05   -2.20134231e-07    0.00000000e+00
   2.98700000e-09   -7.53279511e-02   -2.20134231e-07   -2.25975000e-05   -2.25983853e-05   -2.20134231e-07    0.00000000e+00
   2.98900000e-09   -7.52779511e-02   -2.20134231e-07   -2.25825000e-05   -2.25833853e-05   -2.20134231e-07    0.00000000e+00
   2.99100000e-09   -7.52279511e-02   -2.20134231e-07   -2.25675000e-05   -2.25683853e-05   -2.20134231e-07    0.00000000e+00
   2.99300000e-09   -7.51779511e-02   -2.20134231e-07   -2.25525000e-05   -2.25533853e-05   -2.20134231e-07    0.00000000e+00
   2.99500000e-09   -7.51279511e-02   -2.20134231e-07   -2.25375000e-05   -2.25383853e-05   -2.20134231e-07    0.00000000e+00
   2.99700000e-09   -7.50779511e-02   -2.20134231e-07   -2.25225000e-05   -2.25233853e-05   -2.20134231e-07    0.00000000e+00
   2.99900000e-09   -7.50279511e-02   -2.20134231e-07   -2.25075000e-05   -2.25083853e-05   -2.20134231e-07    0.00000000e+00
   3.00100000e-09   -7.49779511e-02   -2.20134231e-07   -2.24925000e-05   -2.24933853e-05   -2.20134231e-07    0.00000000e+00
   3.00300000e-09   -7.49279511e-02   -2.20134231e-07   -2.24775000e-05   -2.24783853e-05   -2.20134231e-07    0.00000000e+00
   3.00500000e-09   -7.48779511e-02   -2.20134231e-07   -2.24625000e-05   -2.24633853e-05   -2.20134231e-07    0.00000000e+00
   3.00700000e-09   -7.48279511e-02   -2.20134231e-07   -2.24475000e-05   -2.24483853e-05   -2.20134231e-07    0.00000000e+00
   3.00900000e-09   -7.47779511e-02   -2.20134231e-07   -2.24325000e-05   -2.24333853e-05   -2.20134231e-07    0.00000000e+00
   3.01100000e-09   -7.47279511e-02   -2.20134231e-07   -2.24175000e-05   -2.24183853e-05   -2.20134231e-07    0.00000000e+00
   3.01300000e-09   -7.46779511e-02   -2.20134231e-07   -2.24025000e-05   -2.24033853e-05   -2.20134231e-07    0.00000000e+00
   3.01500000e-09   -7.46279511e-02   -2.20134231e-07   -2.23875000e-05   -2.23883853e-05   -2.20134231e-07    0.00000000e+00
   3.01700000e-09   -7.45779511e-02   -2.20134231e-07   -2.23725000e-05   -2.23733853e-05   -2.20134231e-07    0.00000000e+00
   3.01900000e-09   -7.45279511e-02   -2.20134231e-07   -2.23575000e-05   -2.23583853e-05   -2.20134231e-07    0.00000000e+00
   3.02100000e-09   -7.44779511e-02   -2.20134231e-07   -2.23425000e-05   -2.23433853e-05   -2.20134231e-07    0.00000000e+00
   3.02300000e-09   -7.44279511e-02   -2.20134231e-07   -2.23275000e-05   -2.23283853e-05   -2.20134231e-07    0.00000000e+00
   3.02500000e-09   -7.43779511e-02   -2.20134231e-07   -2.23125000e-05   -2.23133853e-05   -2.20134231e-07    0.00000000e+00
   3.02700000e-09   -7.43279511e-02   -2.20134231e-07   -2.22975000e-05   -2.22983853e-05   -2.20134231e-07    0.00000000e+00
   3.02900000e-09   -7.42779511e-02   -2.20134231e-07   -2.22825000e-05   -2.22833853e-05   -2.20134231e-07    0.00000000e+00
   3.03100000e-09   -7.42279511e-02   -2.20134231e-07   -2.22675000e-05   -2.22683853e-05   -2.20134231e-07    0.00000000e+00
   3.03300000e-09   -7.41779511e-02   -2.20134231e-07   -2.22525000e-05   -2.22533853e-05   -2.20134231e-07    0.00000000e+00
   3.03500000e-09   -7.41279511e-02   -2.20134231e-07   -2.22375000e-05   -2.22383853e-05   -2.20134231e-07    0.00000000e+00
   3.03700000e-09   -7.40779511e-02   -2.20134231e-07   -2.22225000e-05   -2.22233853e-05   -2.20134231e-07    0.00000000e+00
   3.03900000e-09   -7.40279511e-02   -2.20134231e-07   -2.22075000e-05   -2.22083853e-05   -2.20134231e-07    0.00000000e+00
   3.04100000e-09   -7.39779511e-02   -2.20134231e-07   -2.21925000e-05   -2.21933853e-05   -2.20134231e-07    0.00000000e+00
   3.04300000e-09   -7.39279511e-02   -2.20134231e-07   -2.21775000e-05   -2.21783853e-05   -2.20134231e-07    0.00000000e+00
   3.04500000e-09   -7.38779511e-02   -2.20134231e-07   -2.21625000e-05   -2.21633853e-05   -2.20134231e-07    0.00000000e+00
   3.04700000e-09   -7.38279511e-02   -2.20134231e-07   -2.21475000e-05   -2.21483853e-05   -2.20134231e-07    0.00000000e+00
   3.04900000e-09   -7.37779512e-02   -2.20134231e-07   -2.21325000e-05   -2.21333853e-05   -2.20134231e-07    0.00000000e+00
   3.05100000e-09   -7.37279512e-02   -2.20134231e-07   -2.21175000e-05   -2.21183853e-05   -2.20134231e-07    0.00000000e+00
   3.05300000e-09   -7.36779512e-02   -2.20134231e-07   -2.21025000e-05   -2.21033853e-05   -2.20134231e-07    0.00000000e+00
   3.05500000e-09   -7.36279512e-02   -2.20134231e-07   -2.20875000e-05   -2.20883853e-05   -2.20134231e-07    0.00000000e+00
   3.05700000e-09   -7.35779512e-02   -2.20134231e-07   -2.20725000e-05   -2.20733853e-05   -2.20134231e-07    0.00000000e+00
   3.05900000e-09   -7.35279512e-02   -2.20134231e-07   -2.20575000e-05   -2.20583853e-05   -2.20134231e-07    0.00000000e+00
   3.06100000e-09   -7.34779512e-02   -2.20134231e-07   -2.20425000e-05   -2.20433853e-05   -2.20134231e-07    0.00000000e+00
   3.06300000e-09   -7.34279512e-02   -2.20134231e-07   -2.20275000e-05   -2.20283853e-05   -2.20134231e-07    0.00000000e+00
   3.06500000e-09   -7.33779512e-02   -2.20134231e-07   -2.20125000e-05   -2.20133853e-05   -2.20134231e-07    0.00000000e+00
   3.06700000e-09   -7.33279512e-02   -2.20134231e-07   -2.19975000e-05   -2.19983853e-05   -2.20134231e-07    0.00000000e+00
   3.06900000e-09   -7.32779512e-02   -2.20134231e-07   -2.19825000e-05   -2.19833853e-05   -2.20134231e-07    0.00000000e+00
   3.07100000e-09   -7.32279512e-02   -2.20134231e-07   -2.19675000e-05   -2.19683853e-05   -2.20134231e-07    0.00000000e+00
   3.07300000e-09   -7.31779512e-02   -2.20134231e-07   -2.19525000e-05   -2.19533853e-05   -2.20134231e-07    0.00000000e+00
   3.07500000e-09   -7.31279512e-02   -2.20134231e-07   -2.19375000e-05   -2.19383853e-05   -2.20134231e-07    0.00000000e+00
   3.07700000e-09   -7.30779512e-02   -2.20134231e-07   -2.19225000e-05   -2.19233853e-05   -2.20134231e-07    0.00000000e+00
   3.07900000e-09   -7.30279512e-02   -2.20134231e-07   -2.19075000e-05   -2.19083853e-05   -2.20134231e-07    0.00000000e+00
   3.08100000e-09   -7.29779512e-02   -2.20134231e-07   -2.18925000e-05   -2.18933853e-05   -2.20134231e-07    0.00000000e+00
   3.08300000e-09   -7.29279512e-02   -2.20134231e-07   -2.18775000e-05   -2.18783853e-05   -2.20134231e-07    0.00000000e+00
   3.08500000e-09   -7.28779512e-02   -2.20134231e-07   -2.18625000e-05   -2.18633853e-05   -2.20134231e-07    0.00000000e+00
   3.08700000e-09   -7.28279512e-02   -2.20134231e-07   -2.18475000e-05   -2.18483853e-05   -2.20134231e-07    0.00000000e+00
   3.08900000e-09   -7.27779512e-02   -2.20134231e-07   -2.18325000e-05   -2.18333853e-05   -2.20134231e-07    0.00000000e+00
   3.09100000e-09   -7.27279512e-02   -2.20134231e-07   -2.18175000e-05   -2.18183853e-05   -2.20134231e-07    0.00000000e+00
   3.09300000e-09   -7.26779512e-02   -2.20134231e-07   -2.18025000e-05   -2.18033853e-05   -2.20134231e-07    0.00000000e+00
   3.09500000e-09   -7.26279512e-02   -2.20134231e-07   -2.17875000e-05   -2.17883853e-05   -2.20134231e-07    0.00000000e+00
   3.09700000e-09   -7.25779512e-02   -2.20134231e-07   -2.17725000e-05   -2.17733853e-05   -2.20134231e-07    0.00000000e+00
   3.09900000e-09   -7.25279512e-02   -2.20134231e-07   -2.17575000e-05   -2.17583853e-05   -2.20134231e-07    0.00000000e+00
   3.10100000e-09   -7.24779512e-02   -2.20134231e-07   -2.17425000e-05   -2.17433853e-05   -2.20134231e-07    0.00000000e+00
   3.10300000e-09   -7.24279512e-02   -2.20134231e-07   -2.17275000e-05   -2.17283853e-05   -2.20134231e-07    0.00000000e+00
   3.10500000e-09   -7.23779512e-02   -2.20134231e-07   -2.17125000e-05   -2.17133853e-05   -2.20134231e-07    0.00000000e+00
   3.10700000e-09   -7.23279512e-02   -2.20134231e-07   -2.16975000e-05   -2.16983853e-05   -2.20134231e-07    0.00000000e+00
   3.10900000e-09   -7.22779512e-02   -2.20134231e-07   -2.16825000e-05   -2.16833853e-05   -2.20134231e-07    0.00000000e+00
   3.11100000e-09   -7.22279512e-02   -2.20134231e-07   -2.16675000e-05   -2.16683853e-05   -2.20134231e-07    0.00000000e+00
   3.11300000e-09   -7.21779512e-02   -2.20134231e-07   -2.16525000e-05   -2.16533853e-05   -2.20134231e-07    0.00000000e+00
   3.11500000e-09   -7.21279512e-02   -2.20134231e-07   -2.16375000e-05   -2.16383853e-05   -2.20134231e-07    0.00000000e+00
   3.11700000e-09   -7.20779512e-02   -2.20134231e-07   -2.16225000e-05   -2.16233853e-05   -2.20134231e-07    0.00000000e+00
   3.11900000e-09   -7.20279512e-02   -2.20134231e-07   -2.16075000e-05   -2.16083853e-05   -2.20134231e-07    0.00000000e+00
   3.12100000e-09   -7.19779512e-02   -2.20134231e-07   -2.15925000e-05   -2.15933853e-05   -2.20134231e-07    0.00000000e+00
   3.12300000e-09   -7.19279512e-02   -2.20134231e-07   -2.15775000e-05   -2.15783853e-05   -2.20134231e-07    0.00000000e+00
   3.12500000e-09   -7.18779512e-02   -2.20134231e-07   -2.15625000e-05   -2.15633853e-05   -2.20134231e-07    0.00000000e+00
   3.12700000e-09   -7.18279512e-02   -2.20134231e-07   -2.15475000e-05   -2.15483853e-05   -2.20134231e-07    0.00000000e+00
   3.12900000e-09   -7.17779512e-02   -2.20134231e-07   -2.15325000e-05   -2.15333853e-05   -2.20134231e-07    0.00000000e+00
   3.13100000e-09   -7.17279512e-02   -2.20134231e-07   -2.15175000e-05   -2.15183853e-05   -2.20134231e-07    0.00000000e+00
   3.13300000e-09   -7.16779512e-02   -2.20134231e-07   -2.15025000e-05   -2.15033853e-05   -2.20134231e-07    0.00000000e+00
   3.13500000e-09   -7.16279512e-02   -2.20134231e-07   -2.14875000e-05   -2.14883853e-05   -2.20134231e-07    0.00000000e+00
   3.13700000e-09   -7.15779512e-02   -2.20134231e-07   -2.14725000e-05   -2.14733853e-05   -2.20134231e-07    0.00000000e+00
   3.13900000e-09   -7.15279512e-02   -2.20134231e-07   -2.14575000e-05   -2.14583853e-05   -2.20134231e-07    0.00000000e+00
   3.14100000e-09   -7.14779512e-02   -2.20134231e-07   -2.14425000e-05   -2.14433853e-05   -2.20134231e-07    0.00000000e+00
   3.14300000e-09   -7.14279512e-02   -2.20134231e-07   -2.14275000e-05   -2.14283853e-05   -2.20134231e-07    0.00000000e+00
   3.14500000e-09   -7.13779512e-02   -2.20134231e-07   -2.14125000e-05   -2.14133853e-05   -2.20134231e-07    0.00000000e+00
   3.14700000e-09   -7.13279512e-02   -2.20134231e-07   -2.13975000e-05   -2.13983853e-05   -2.20134231e-07    0.00000000e+00
   3.14900000e-09   -7.12779512e-02   -2.20134231e-07   -2.13825000e-05   -2.13833853e-05   -2.20134231e-07    0.00000000e+00
   3.15100000e-09   -7.12279512e-02   -2.20134231e-07   -2.13675000e-05   -2.13683853e-05   -2.20134231e-07    0.00000000e+00
   3.15300000e-09   -7.11779512e-02   -2.20134231e-07   -2.13525000e-05   -2.13533853e-05   -2.20134231e-07    0.00000000e+00
   3.15500000e-09   -7.11279512e-02   -2.20134231e-07   -2.13375000e-05   -2.13383853e-05   -2.20134231e-07    0.00000000e+00
   3.15700000e-09   -7.10779512e-02   -2.20134231e-07   -2.13225000e-05   -2.13233853e-05   -2.20134231e-07    0.00000000e+00
   3.15900000e-09   -7.10279512e-02   -2.20134231e-07   -2.13075000e-05   -2.13083853e-05   -2.20134231e-07    0.00000000e+00
   3.16100000e-09   -7.09779512e-02   -2.20134231e-07   -2.12925000e-05   -2.12933853e-05   -2.20134231e-07    0.00000000e+00
   3.16300000e-09   -7.09279512e-02   -2.20134231e-07   -2.12775000e-05   -2.12783853e-05   -2.20134231e-07    0.00000000e+00
   3.16500000e-09   -7.08779512e-02   -2.20134231e-07   -2.12625000e-05   -2.12633853e-05   -2.20134231e-07    0.00000000e+00
   3.16700000e-09   -7.08279512e-02   -2.20134231e-07   -2.12475000e-05   -2.12483853e-05   -2.20134231e-07    0.00000000e+00
   3.16900000e-09   -7.07779512e-02   -2.20134231e-07   -2.12325000e-05   -2.12333853e-05   -2.20134231e-07    0.00000000e+00
   3.17100000e-09   -7.07279512e-02   -2.20134231e-07   -2.12175000e-05   -2.12183853e-05   -2.20134231e-07    0.00000000e+00
   3.17300000e-09   -7.06779512e-02   -2.20134231e-07   -2.12025000e-05   -2.12033853e-05   -2.20134231e-07    0.00000000e+00
   3.17500000e-09   -7.06279512e-02   -2.20134231e-07   -2.11875000e-05   -2.11883853e-05   -2.20134231e-07    0.00000000e+00
   3.17700000e-09   -7.05779512e-02   -2.20134231e-07   -2.11725000e-05   -2.11733853e-05   -2.20134231e-07    0.00000000e+00
   3.17900000e-09   -7.05279512e-02   -2.20134231e-07   -2.11575000e-05   -2.11583853e-05   -2.20134231e-07    0.00000000e+00
   3.18100000e-09   -7.04779512e-02   -2.20134231e-07   -2.11425000e-05   -2.11433853e-05   -2.20134231e-07    0.00000000e+00
   3.18300000e-09   -7.04279512e-02   -2.20134231e-07   -2.11275000e-05   -2.11283853e-05   -2.20134231e-07    0.00000000e+00
   3.18500000e-09   -7.03779512e-02   -2.20134231e-07   -2.11125000e-05   -2.11133853e-05   -2.20134231e-07    0.00000000e+00
   3.18700000e-09   -7.03279512e-02   -2.20134231e-07   -2.10975000e-05   -2.10983853e-05   -2.20134231e-07    0.00000000e+00
   3.18900000e-09   -7.02779512e-02   -2.20134231e-07   -2.10825000e-05   -2.10833853e-05   -2.20134231e-07    0.00000000e+00
   3.19100000e-09   -7.02279512e-02   -2.20134231e-07   -2.10675000e-05   -2.10683853e-05   -2.20134231e-07    0.00000000e+00
   3.19300000e-09   -7.01779512e-02   -2.20134231e-07   -2.10525000e-05   -2.10533853e-05   -2.20134231e-07    0.00000000e+00
   3.19500000e-09   -7.01279512e-02   -2.20134231e-07   -2.10375000e-05   -2.10383853e-05   -2.20134231e-07    0.00000000e+00
   3.19700000e-09   -7.00779512e-02   -2.20134231e-07   -2.10225000e-05   -2.10233853e-05   -2.20134231e-07    0.00000000e+00
   3.19900000e-09   -7.00279512e-02   -2.20134231e-07   -2.10075000e-05   -2.10083853e-05   -2.20134231e-07    0.00000000e+00
   3.20100000e-09   -6.99779512e-02   -2.20134231e-07   -2.09925000e-05   -2.09933853e-05   -2.20134231e-07    0.00000000e+00
   3.20300000e-09   -6.99279512e-02   -2.20134231e-07   -2.09775000e-05   -2.09783853e-05   -2.20134231e-07    0.00000000e+00
   3.20500000e-09   -6.98779512e-02   -2.20134231e-07   -2.09625000e-05   -2.09633853e-05   -2.20134231e-07    0.00000000e+00
   3.20700000e-09   -6.98279512e-02   -2.20134231e-07   -2.09475000e-05   -2.09483853e-05   -2.20134231e-07    0.00000000e+00
   3.20900000e-09   -6.97779512e-02   -2.20134231e-07   -2.09325000e-05   -2.09333853e-05   -2.20134231e-07    0.00000000e+00
   3.21100000e-09   -6.97279512e-02   -2.20134231e-07   -2.09175000e-05   -2.09183853e-05   -2.20134231e-07    0.00000000e+00
   3.21300000e-09   -6.96779512e-02   -2.20134231e-07   -2.09025000e-05   -2.09033853e-05   -2.20134231e-07    0.00000000e+00
   3.21500000e-09   -6.96279512e-02   -2.20134231e-07   -2.08875000e-05   -2.08883853e-05   -2.20134231e-07    0.00000000e+00
   3.21700000e-09   -6.95779512e-02   -2.20134231e-07   -2.08725000e-05   -2.08733853e-05   -2.20134231e-07    0.00000000e+00
   3.21900000e-09   -6.95279512e-02   -2.20134231e-07   -2.08575000e-05   -2.08583853e-05   -2.20134231e-07    0.00000000e+00
   3.22100000e-09   -6.94779512e-02   -2.20134231e-07   -2.08425000e-05   -2.08433853e-05   -2.20134231e-07    0.00000000e+00
   3.22300000e-09   -6.94279512e-02   -2.20134231e-07   -2.08275000e-05   -2.08283853e-05   -2.20134231e-07    0.00000000e+00
